Tahun,Provinsi,Kabupaten/Kota,Timbulan Sampah Tahunan(ton),Plastik(%),Estimasi_Timbulan_Plastik_Ton,Capaian_Timbulan_A,Capaian_Pengurangan_B,Capaian_Penanganan_C,Capaian_Terkelola_BC,Capaian_DaurUlang_D,Recycling_Rate,Estimasi_DaurUlang_Plastik_Ton,Estimasi_Plastik_Terkelola_Ton,TPS3R_SampahMasuk,TPS3R_SampahTerkelola,TPA_SampahMasuk,TPA_SampahLandfill,Penduduk
2022,Papua,Kab. Sarmi,6109.95,0.0,0.0,6109.95,0.0,2168.1,2168.1,0.0,0.0,0.0,0.0,,,2168.1,2168.1,41821.0
2022,Papua,Kab. Keerom,9619.5,40.0,3847.8,9619.5,0.0,2529.45,2529.45,0.0,0.0,0.0,1011.78,,,2529.45,2295.02,65377.0
2022,Papua,Kab. Waropen,5285.2,20.0,1057.04,5285.2,3.03,2190.0,2193.03,3.03,0.06,0.606,438.60600000000005,,,2190.0,2190.0,36974.0
2022,Papua,Kota Jayapura,79528.32,24.5,19484.438400000003,31360.25,5665.65,23849.1,29514.75,5493.25,17.52,1345.84625,7231.1137499999995,16.03,16.03,23849.1,20706.45,368578.0
2022,Papua,Kota Jayapura,79528.32,24.5,19484.438400000003,31360.25,5665.65,23849.1,29514.75,5493.25,17.52,1345.84625,7231.1137499999995,16.03,16.03,65692.7,64287.45,368578.0
2022,Papua,Kota Jayapura,79528.32,24.5,19484.438400000003,79528.32,958.06,65692.7,66650.76,556.05,0.7,136.23225,16329.436199999998,16.03,16.03,23849.1,20706.45,368578.0
2022,Papua,Kota Jayapura,79528.32,24.5,19484.438400000003,79528.32,958.06,65692.7,66650.76,556.05,0.7,136.23225,16329.436199999998,16.03,16.03,65692.7,64287.45,368578.0
2022,Papua,Kota Jayapura,79528.32,0.0,0.0,31360.25,5665.65,23849.1,29514.75,5493.25,17.52,0.0,0.0,16.03,16.03,23849.1,20706.45,368578.0
2022,Papua,Kota Jayapura,79528.32,0.0,0.0,31360.25,5665.65,23849.1,29514.75,5493.25,17.52,0.0,0.0,16.03,16.03,65692.7,64287.45,368578.0
2022,Papua,Kota Jayapura,79528.32,0.0,0.0,79528.32,958.06,65692.7,66650.76,556.05,0.7,0.0,0.0,16.03,16.03,23849.1,20706.45,368578.0
2022,Papua,Kota Jayapura,79528.32,0.0,0.0,79528.32,958.06,65692.7,66650.76,556.05,0.7,0.0,0.0,16.03,16.03,65692.7,64287.45,368578.0
2022,Papua Barat,Kab. Manokwari,59627.83,26.0,15503.2358,59627.83,365.0,40861.75,41226.75,365.0,0.61,94.9,10718.955,,,40861.75,40861.75,200785.0
2022,Papua Barat,Kab. Teluk Wondama,6697.17,0.0,0.0,6697.17,0.0,2131.97,2131.97,0.0,0.0,0.0,0.0,,,2131.97,2131.97,45030.0
2022,Papua Barat,Kab. Kaimana,9290.42,25.0,2322.605,9290.42,13.36,4595.35,4608.71,12.78,0.14,3.195,1152.1775,,,4595.35,4589.88,65061.0
2022,Papua Selatan,Kab. Merauke,33924.12,19.6,6649.127520000001,33924.12,935.62,13172.12,14107.74,620.98,1.98,121.71208000000001,2765.11704,8339.89,50.37,13121.75,13121.75,
2022,Papua Selatan,Kab. Boven Digoel,9518.18,15.0,1427.727,9518.18,0.0,2153.5,2153.5,0.0,0.0,0.0,323.025,,,2153.5,2153.5,
2022,Papua Selatan,Kab. Asmat,16574.5,40.0,6629.8,16574.5,178.65,3285.0,3463.65,164.25,0.99,65.7,1385.46,,,3285.0,3285.0,
2022,Papua Tengah,Kab. Mimika,57742.09,0.0,0.0,57742.09,0.0,29901.71,29901.71,0.0,0.0,0.0,0.0,,,29901.71,29901.71,
2022,Papua Barat Daya,Kab. Sorong,18162.69,0.0,0.0,18162.69,1343.48,5179.35,6522.83,885.99,4.88,0.0,0.0,,,5179.35,5179.35,
2021,Aceh,Kab. Aceh Selatan,34527.1,16.24,5607.201039999999,34527.1,35.59,12775.0,12810.59,0.0,0.0,0.0,2080.439816,,,12775.0,12775.0,236487.0
2021,Aceh,Kab. Gayo Lues,14757.24,17.0,2508.7308000000003,14757.24,1278.83,8405.95,9684.78,1277.5,8.66,217.175,1646.4126000000003,182.5,182.5,8405.95,8223.45,101754.0
2021,Aceh,Kota Banda Aceh,90765.86,16.6,15067.13276,90765.86,13935.87,74863.84,88799.71,13840.91,15.25,2297.59106,14740.751860000002,38.480000000000004,38.19,74863.84000000001,74863.84000000001,253198.0
2021,Aceh,Kota Sabang,6141.64,22.6,1388.0106400000002,6141.64,23.36,5847.3,5870.66,0.0,0.0,0.0,1326.76916,,,5847.3,2562.3,42696.0
2021,Aceh,Kota Langsa,33883.32,10.0,3388.3320000000003,33883.32,8875.26,19296.82,28172.08,540.78,1.69,54.078,2817.2080000000005,53.14,41.45,19264.7,19082.56,185836.0
2021,Aceh,Kota Subulussalam,16529.21,15.0,2479.3815,16529.21,0.0,14600.0,14600.0,0.0,0.0,0.0,2190.0,,,,,94571.0
2021,Sumatera Utara,Kab. Tapanuli Tengah,66644.8,13.15,8763.791200000001,66644.8,162.5,12045.0,12207.5,0.0,0.0,0.0,1605.28625,,,12045.0,12045.0,365606.0
2021,Sumatera Utara,Kab. Tapanuli Utara,46799.13,0.0,0.0,46799.13,282.65,25294.5,25577.15,0.0,0.0,0.0,0.0,,,25294.5,25294.5,320766.0
2021,Sumatera Utara,Kab. Langkat,189685.76,7.0,13278.003200000001,189685.76,2618.91,30116.15,32735.06,2618.91,1.48,183.3237,2291.4542,,,29930.0,28944.5,1065767.0
2021,Sumatera Utara,Kab. Karo,82781.59,11.37,9412.266783,82781.59,4331.83,24884.97,29216.8,1172.76,1.42,133.34281199999998,3321.95016,,,24884.97,24665.97,409566.0
2021,Sumatera Utara,Kab. Deli Serdang,408129.86,20.2,82442.23172,408129.86,45121.79,152774.4,197896.19,40762.74,10.29,8234.07348,39975.03038,12632.65,1226.4,151475.0,135050.0,1972200.0
2021,Sumatera Utara,Kab. Simalungun,189456.9,19.58,37095.66101999999,189456.9,52445.31,70092.78,122538.09,31.32,0.02,6.1324559999999995,23992.958021999995,,,,,1038535.0
2021,Sumatera Utara,Kab. Asahan,170300.09,0.0,0.0,170300.09,1715.5,21684.65,23400.15,182.5,0.11,0.0,0.0,,,21684.65,20954.65,790686.0
2021,Sumatera Utara,Kab. Labuhanbatu,91246.72,30.0,27374.016,91246.72,0.0,19272.0,19272.0,0.0,0.0,0.0,5781.599999999999,,,19272.0,19272.0,505590.0
2021,Sumatera Utara,Kab. Toba,39509.06,12.38,4891.221628,39509.06,2267.11,11541.3,13808.41,138.17,0.35,17.105446,1709.481158,,,11541.3,11541.3,213499.0
2021,Sumatera Utara,Kab. Samosir,32668.38,32.0,10453.8816,32668.38,1833.75,14716.8,16550.55,1423.5,4.71,455.52,5296.1759999999995,,,14600.0,12410.0,141982.0
2021,Sumatera Utara,Kota Medan,645012.56,15.0,96751.884,645012.56,65390.74,328500.0,393890.74,57237.19,8.87,8585.5785,59083.611,5.29,5.29,328500.0,224475.0,2525677.0
2021,Sumatera Utara,Kota Pematangsiantar,85052.0,10.0,8505.2,,,,,,,,,1825.0,1825.0,60955.0,60407.5,273723.0
2021,Sumatera Utara,Kota Tebing Tinggi,45077.61,16.65,7505.422064999999,45077.61,10531.06,31876.59,42407.65,10267.62,23.48,1709.55873,7060.8737249999995,289.18,289.18,31561.55,31246.52,176552.0
2021,Sumatera Barat,Kab. Pesisir Selatan,55233.77,19.0,10494.416299999999,55233.77,9931.76,12775.0,22706.76,8833.59,15.99,1678.3821,4314.2844,,,12775.0,12410.0,515881.0
2021,Sumatera Barat,Kab. Tanah Datar,46806.83,6.0,2808.4098,46806.83,7461.29,16680.54,24141.84,7211.5,16.58,432.69,1448.5104,550.63,550.63,16129.92,16003.74,374543.0
2021,Sumatera Barat,Kab. Agam,78412.95,0.0,0.0,78412.95,1848.43,18696.83,20545.26,1840.05,2.35,0.0,0.0,,,,,524829.0
2021,Sumatera Barat,Kab. Lima Puluh Kota,56295.41,0.0,0.0,56295.41,10065.84,6887.55,16953.39,6263.55,11.16,0.0,0.0,,,,,388866.0
2021,Sumatera Barat,Kab. Pasaman,44253.04,0.0,0.0,44253.04,7805.88,7183.53,14989.41,1595.71,3.61,0.0,0.0,,,7183.53,6360.15,301685.0
2021,Sumatera Barat,Kab. Dharmasraya,37411.62,38.0,14216.4156,37411.62,4244.2,29448.2,33692.4,1654.8,4.42,628.824,12803.112000000001,,,,,227053.0
2021,Sumatera Barat,Kab. Solok Selatan,26988.1,25.69,6933.24289,26988.1,21.57,5120.95,5142.52,0.0,0.0,0.0,1321.1133880000002,,,5120.95,5120.95,181804.0
2021,Sumatera Barat,Kota Solok,19663.02,22.02,4329.797004,19663.02,2969.17,16623.63,19592.8,2846.54,14.52,626.8081080000001,4314.33456,,,16616.0,16506.5,393890.0
2021,Sumatera Barat,Kota Sawahlunto,6843.52,0.0,0.0,6843.52,1407.8,5108.17,6515.97,974.75,14.54,0.0,0.0,200.75,178.85,5088.1,5088.1,67154.0
2021,Sumatera Barat,Kota Padang Panjang,17519.42,12.67,2219.710514,17519.42,1285.39,15706.68,16992.07,356.65,2.44,45.187554999999996,2152.895269,,,15636.6,15269.78,60137.0
2021,Sumatera Barat,Kota Payakumbuh,36063.06,21.54,7767.9831239999985,36063.06,6032.27,29884.16,35916.43,5107.48,14.4,1100.1511919999998,7736.399022,,,29798.6,29798.6,141284.0
2021,Riau,Kab. Indragiri Hilir,168125.39,30.0,50437.617000000006,168125.39,4068.95,19345.0,23413.95,4068.95,2.42,1220.685,7024.185,,,19345.0,19323.1,667672.0
2021,Riau,Kab. Siak,69739.82,26.0,18132.3532,69739.82,13573.25,40369.0,53942.25,5663.56,8.12,1472.5256000000002,14024.985,,,40369.0,38507.5,459311.0
2021,Riau,Kota Pekanbaru,353133.89,10.0,35313.389,353133.89,63523.07,222700.37,286223.44,63427.41,17.97,6342.741000000001,28622.344,17.16,17.16,222683.22,222683.22,1074989.0
2021,Riau,Kota Dumai,59029.99,8.45,4988.034154999999,59029.99,93573.73,49051.99,142625.72,91797.5,155.51,7756.888749999999,12051.873339999998,,,49051.99,48990.67,328378.0
2021,Jambi,Kab. Merangin,72545.03,5.0,3627.2515000000003,72545.03,16863.33,35262.65,52125.98,5514.93,33.21,275.7465,2606.2990000000004,6716.120000000001,6351.0,16684.15,15614.7,365822.0
2021,Jambi,Kab. Bungo,56722.46,5.9,3346.62514,56722.46,11681.48,28932.67,40614.15,8600.98,28.65,507.45782,2396.2348500000003,16129.91,7030.34,21280.6,19857.1,360906.0
2021,Jambi,Kota Jambi,158106.98,44.07,69677.746086,158106.98,34795.35,118999.31,153794.65,11183.15,7.07,4928.414205,67777.30225499999,6186.75,1893.62,118378.81,116795.93,621365.0
2021,Sumatera Selatan,Kab. Muara Enim,84833.74,17.18,14574.436532000002,84833.74,16790.27,29346.0,46136.27,16782.42,19.78,2883.219756,7926.2111859999995,714.9,693.52,29346.0,28294.8,615720.0
2021,Sumatera Selatan,Kab. Lahat,112361.75,15.0,16854.2625,112361.75,4826.1,27740.0,32566.1,4826.1,4.3,723.9150000000001,4884.915,,,27740.0,27740.0,435419.0
2021,Sumatera Selatan,Kab. Musi Banyuasin,90842.08,10.0,9084.208,90842.08,19703.94,18841.3,38545.24,13317.43,14.66,1331.7430000000002,3854.524,372.3,372.3,18841.3,17021.78,651861.0
2021,Sumatera Selatan,Kab. Ogan Komering Ulu Timur,102228.32,27.0,27601.646400000005,102228.32,4268.6,39967.5,44236.1,2002.79,1.96,540.7533000000001,11943.747000000001,,,39967.5,38949.15,655703.0
2021,Sumatera Selatan,Kota Palembang,430791.65,17.5,75388.53874999999,430791.65,91748.02,321390.61,413138.63,65777.38,15.27,11511.0415,72299.26024999999,1543.95,1507.45,321390.61,319529.11,1704538.0
2021,Sumatera Selatan,Kota Prabumulih,35426.54,24.6,8714.92884,35426.54,8003.83,23517.69,31521.53,7434.35,20.99,1828.8501000000003,7754.296380000001,438.0,137.8,23517.69,23335.19,198605.0
2021,Bengkulu,Kab. Seluma,38966.12,8.0,3117.2896,38966.12,0.0,1551.25,1551.25,0.0,0.0,0.0,124.10000000000001,,,1551.25,1551.25,213662.0
2021,Lampung,Kab. Tanggamus,89783.28,16.8,15083.591040000001,89783.28,793.38,10220.0,11013.38,0.0,0.0,0.0,1850.24784,,,10220.0,10220.0,612278.0
2021,Lampung,Kab. Way Kanan,70036.49,0.08,56.02919200000001,70036.49,512.59,4361.76,4874.36,334.87,1.08,0.267896,3.899488,752.05,154.77999999999997,3942.0,2828.75,480042.0
2021,Lampung,Kab. Pringsewu,59396.16,6.0,3563.7696,59396.16,31.28,11016.57,11047.85,31.28,2.12,1.8768,662.871,2233.8,1225.31,9791.26,9725.74,416142.0
2021,Lampung,Kota Bandar Lampung,281129.15,17.4,48916.4721,281129.15,47890.57,160600.0,208490.57,26498.92,9.43,4610.81208,36277.35918,,,160600.0,124100.0,1091685.0
2021,Kepulauan Bangka Belitung,Kab. Bangka,47634.69,16.97,8083.606893,47634.69,4285.73,27389.78,31675.51,2164.21,4.63,367.266437,5375.334046999999,,,,,323107.0
2021,Kepulauan Bangka Belitung,Kab. Belitung,26533.31,30.0,7959.993,26533.31,4526.77,7172.98,11699.75,4524.25,17.08,1357.2749999999999,3509.9249999999997,301.86,0.0,7164.58,6489.33,181735.0
2021,Kepulauan Bangka Belitung,Kab. Bangka Selatan,29247.45,12.01,3512.618745,29247.45,5339.98,12982.84,18322.81,2077.38,8.34,249.49333800000002,2200.569481,352.8,321.2,12621.7,12285.9,200325.0
2021,Kepulauan Bangka Belitung,Kab. Bangka Tengah,29627.05,14.4,4266.2952000000005,29627.05,5848.23,4777.85,10626.08,327.48,1.11,47.157120000000006,1530.1555200000003,0.0,0.0,4777.85,4710.96,198022.0
2021,Kepulauan Bangka Belitung,Kota Pangkal Pinang,58399.38,13.5,7883.9163,58399.38,7231.18,48937.37,56168.55,22.13,0.04,2.98755,7582.754250000001,,,,,225162.0
2021,Kepulauan Riau,Kab. Bintan,20326.42,14.0,2845.6988,20326.42,4826.98,15019.75,19846.73,901.85,4.44,126.25900000000001,2778.5422000000003,43.8,40.16,15019.75,11935.5,168754.0
2021,Kepulauan Riau,Kab. Karimun,66289.99,24.5,16241.047550000001,66289.99,8674.0,31546.95,40220.95,7751.61,11.69,1899.1444499999998,9854.132749999999,292.0,219.91,31546.95,27714.45,260620.0
2021,Kepulauan Riau,Kota Tanjung Pinang,55366.32,0.0,0.0,55366.32,11812.73,32302.5,44115.23,11783.02,22.26,0.0,0.0,,,31758.65,30663.65,227757.0
2021,DKI Jakarta,Kab. Adm. Kep. Seribu,6429.48,0.0,0.0,6429.48,1560.98,329.42,1890.4,1393.35,26.79,0.0,0.0,3707.5299999999997,318.57,,,29588.0
2021,DKI Jakarta,Kota Adm. Jakarta Pusat,309298.18,0.0,0.0,309298.18,74607.93,233947.43,308555.36,44526.27,19.1,0.0,0.0,36012.96,2553.54,219405.14,219405.14,1136824.0
2021,DKI Jakarta,Kota Adm. Jakarta Utara,494454.86,0.0,0.0,494454.86,119690.62,367759.4,487450.02,35913.27,7.26,0.0,0.0,152978.52,2869.93,367759.4,367759.4,1864471.0
2021,DKI Jakarta,Kota Adm. Jakarta Selatan,707201.35,0.0,0.0,707201.35,171622.21,532885.52,704507.73,127106.81,17.97,0.0,0.0,376.89,376.89,532885.52,532885.52,2379683.0
2021,DKI Jakarta,Kota Adm. Jakarta Timur,836961.37,0.0,0.0,836961.37,203660.91,0.0,203660.91,202196.54,24.16,0.0,0.0,900.2,798.51,,,3264699.0
2021,Jawa Barat,Kab. Bandung,462939.17,0.0,0.0,462939.17,173379.5,115496.95,288876.45,124878.94,28.27,0.0,0.0,86984.06,48390.63,109500.0,109500.0,3633437.0
2021,Jawa Barat,Kab. Bandung,462939.17,0.0,0.0,462939.17,173379.5,115496.95,288876.45,124878.94,28.27,0.0,0.0,86984.06,48390.63,467003.29,467003.29,3633437.0
2021,Jawa Barat,Kab. Bandung,462939.17,0.0,0.0,462939.17,173379.5,115496.95,288876.45,124878.94,28.27,0.0,0.0,1010.58,756.63,109500.0,109500.0,3633437.0
2021,Jawa Barat,Kab. Bandung,462939.17,0.0,0.0,462939.17,173379.5,115496.95,288876.45,124878.94,28.27,0.0,0.0,1010.58,756.63,467003.29,467003.29,3633437.0
2021,Jawa Barat,Kab. Bandung,462939.17,0.0,0.0,581280.03,50396.23,468669.03,519065.25,50301.33,8.94,0.0,0.0,86984.06,48390.63,109500.0,109500.0,3633437.0
2021,Jawa Barat,Kab. Bandung,462939.17,0.0,0.0,581280.03,50396.23,468669.03,519065.25,50301.33,8.94,0.0,0.0,86984.06,48390.63,467003.29,467003.29,3633437.0
2021,Jawa Barat,Kab. Bandung,462939.17,0.0,0.0,581280.03,50396.23,468669.03,519065.25,50301.33,8.94,0.0,0.0,1010.58,756.63,109500.0,109500.0,3633437.0
2021,Jawa Barat,Kab. Bandung,462939.17,0.0,0.0,581280.03,50396.23,468669.03,519065.25,50301.33,8.94,0.0,0.0,1010.58,756.63,467003.29,467003.29,3633437.0
2021,Jawa Barat,Kab. Bandung,462939.17,16.7,77310.84138999999,462939.17,173379.5,115496.95,288876.45,124878.94,28.27,20854.782979999996,48242.36715,86984.06,48390.63,109500.0,109500.0,3633437.0
2021,Jawa Barat,Kab. Bandung,462939.17,16.7,77310.84138999999,462939.17,173379.5,115496.95,288876.45,124878.94,28.27,20854.782979999996,48242.36715,86984.06,48390.63,467003.29,467003.29,3633437.0
2021,Jawa Barat,Kab. Bandung,462939.17,16.7,77310.84138999999,462939.17,173379.5,115496.95,288876.45,124878.94,28.27,20854.782979999996,48242.36715,1010.58,756.63,109500.0,109500.0,3633437.0
2021,Jawa Barat,Kab. Bandung,462939.17,16.7,77310.84138999999,462939.17,173379.5,115496.95,288876.45,124878.94,28.27,20854.782979999996,48242.36715,1010.58,756.63,467003.29,467003.29,3633437.0
2021,Jawa Barat,Kab. Bandung,462939.17,16.7,77310.84138999999,581280.03,50396.23,468669.03,519065.25,50301.33,8.94,8400.32211,86683.89674999999,86984.06,48390.63,109500.0,109500.0,3633437.0
2021,Jawa Barat,Kab. Bandung,462939.17,16.7,77310.84138999999,581280.03,50396.23,468669.03,519065.25,50301.33,8.94,8400.32211,86683.89674999999,86984.06,48390.63,467003.29,467003.29,3633437.0
2021,Jawa Barat,Kab. Bandung,462939.17,16.7,77310.84138999999,581280.03,50396.23,468669.03,519065.25,50301.33,8.94,8400.32211,86683.89674999999,1010.58,756.63,109500.0,109500.0,3633437.0
2021,Jawa Barat,Kab. Bandung,462939.17,16.7,77310.84138999999,581280.03,50396.23,468669.03,519065.25,50301.33,8.94,8400.32211,86683.89674999999,1010.58,756.63,467003.29,467003.29,3633437.0
2021,Jawa Barat,Kab. Garut,408821.79,20.5,83808.46694999999,408821.79,30458.8,80942.4,111401.2,29871.57,7.31,6123.67185,22837.246,2713.78,2708.31,80942.4,80942.4,2628725.0
2021,Jawa Barat,Kab. Ciamis,208818.25,15.0,31322.7375,208818.25,100647.35,58473.0,159120.36,94018.49,47.14,14102.773500000001,23868.053999999996,2033.78,1992.8999999999999,54056.5,44135.8,1263198.0
2021,Jawa Barat,Kab. Cirebon,451549.6,0.0,0.0,451549.6,8549.44,65700.0,74249.44,8532.95,1.89,0.0,0.0,365.0,273.75,65700.0,65517.5,2365048.0
2021,Jawa Barat,Kab. Cirebon,451549.6,0.0,0.0,451549.6,8549.44,65700.0,74249.44,8532.95,1.89,0.0,0.0,365.0,273.75,53563.75,53563.75,2365048.0
2021,Jawa Barat,Kab. Cirebon,451549.6,0.0,0.0,74631.55,6926.59,53563.75,60490.34,23.69,0.03,0.0,0.0,365.0,273.75,65700.0,65517.5,2365048.0
2021,Jawa Barat,Kab. Cirebon,451549.6,0.0,0.0,74631.55,6926.59,53563.75,60490.34,23.69,0.03,0.0,0.0,365.0,273.75,53563.75,53563.75,2365048.0
2021,Jawa Barat,Kab. Cirebon,451549.6,19.01,85839.57896,451549.6,8549.44,65700.0,74249.44,8532.95,1.89,1622.1137950000002,14114.818544000002,365.0,273.75,65700.0,65517.5,2365048.0
2021,Jawa Barat,Kab. Cirebon,451549.6,19.01,85839.57896,451549.6,8549.44,65700.0,74249.44,8532.95,1.89,1622.1137950000002,14114.818544000002,365.0,273.75,53563.75,53563.75,2365048.0
2021,Jawa Barat,Kab. Cirebon,451549.6,19.01,85839.57896,74631.55,6926.59,53563.75,60490.34,23.69,0.03,4.503469000000001,11499.213634,365.0,273.75,65700.0,65517.5,2365048.0
2021,Jawa Barat,Kab. Cirebon,451549.6,19.01,85839.57896,74631.55,6926.59,53563.75,60490.34,23.69,0.03,4.503469000000001,11499.213634,365.0,273.75,53563.75,53563.75,2365048.0
2021,Jawa Barat,Kab. Sumedang,161462.89,40.0,64585.15600000001,161462.89,6469.66,0.0,6469.66,6469.66,4.01,2587.864,2587.864,2430.9,1929.04,,,1165047.0
2021,Jawa Barat,Kab. Indramayu,402455.25,35.8,144078.9795,402455.25,48430.3,195083.61,243513.9,14571.24,3.63,5216.50392,87177.97619999999,2994.83,2334.2,195019.5,192902.5,1885172.0
2021,Jawa Barat,Kota Bogor,245922.33,15.0,36888.3495,245922.33,49345.57,186844.17,236189.74,679.42,1.45,101.913,35428.460999999996,,,,,5327131.0
2021,Jawa Barat,Kota Sukabumi,65795.65,12.61,8296.831465,65795.65,15460.02,49221.92,64681.95,3258.07,4.95,410.842627,8156.393894999999,1489.17,1182.94,49165.53,47059.48,2708966.0
2021,Jawa Barat,Kota Bandung,581280.03,0.0,0.0,462939.17,173379.5,115496.95,288876.45,124878.94,28.27,0.0,0.0,86984.06,48390.63,109500.0,109500.0,3633437.0
2021,Jawa Barat,Kota Bandung,581280.03,0.0,0.0,462939.17,173379.5,115496.95,288876.45,124878.94,28.27,0.0,0.0,86984.06,48390.63,467003.29,467003.29,3633437.0
2021,Jawa Barat,Kota Bandung,581280.03,0.0,0.0,462939.17,173379.5,115496.95,288876.45,124878.94,28.27,0.0,0.0,1010.58,756.63,109500.0,109500.0,3633437.0
2021,Jawa Barat,Kota Bandung,581280.03,0.0,0.0,462939.17,173379.5,115496.95,288876.45,124878.94,28.27,0.0,0.0,1010.58,756.63,467003.29,467003.29,3633437.0
2021,Jawa Barat,Kota Bandung,581280.03,0.0,0.0,581280.03,50396.23,468669.03,519065.25,50301.33,8.94,0.0,0.0,86984.06,48390.63,109500.0,109500.0,3633437.0
2021,Jawa Barat,Kota Bandung,581280.03,0.0,0.0,581280.03,50396.23,468669.03,519065.25,50301.33,8.94,0.0,0.0,86984.06,48390.63,467003.29,467003.29,3633437.0
2021,Jawa Barat,Kota Bandung,581280.03,0.0,0.0,581280.03,50396.23,468669.03,519065.25,50301.33,8.94,0.0,0.0,1010.58,756.63,109500.0,109500.0,3633437.0
2021,Jawa Barat,Kota Bandung,581280.03,0.0,0.0,581280.03,50396.23,468669.03,519065.25,50301.33,8.94,0.0,0.0,1010.58,756.63,467003.29,467003.29,3633437.0
2021,Jawa Barat,Kota Bandung,581280.03,16.7,97073.76500999999,462939.17,173379.5,115496.95,288876.45,124878.94,28.27,20854.782979999996,48242.36715,86984.06,48390.63,109500.0,109500.0,3633437.0
2021,Jawa Barat,Kota Bandung,581280.03,16.7,97073.76500999999,462939.17,173379.5,115496.95,288876.45,124878.94,28.27,20854.782979999996,48242.36715,86984.06,48390.63,467003.29,467003.29,3633437.0
2021,Jawa Barat,Kota Bandung,581280.03,16.7,97073.76500999999,462939.17,173379.5,115496.95,288876.45,124878.94,28.27,20854.782979999996,48242.36715,1010.58,756.63,109500.0,109500.0,3633437.0
2021,Jawa Barat,Kota Bandung,581280.03,16.7,97073.76500999999,462939.17,173379.5,115496.95,288876.45,124878.94,28.27,20854.782979999996,48242.36715,1010.58,756.63,467003.29,467003.29,3633437.0
2021,Jawa Barat,Kota Bandung,581280.03,16.7,97073.76500999999,581280.03,50396.23,468669.03,519065.25,50301.33,8.94,8400.32211,86683.89674999999,86984.06,48390.63,109500.0,109500.0,3633437.0
2021,Jawa Barat,Kota Bandung,581280.03,16.7,97073.76500999999,581280.03,50396.23,468669.03,519065.25,50301.33,8.94,8400.32211,86683.89674999999,86984.06,48390.63,467003.29,467003.29,3633437.0
2021,Jawa Barat,Kota Bandung,581280.03,16.7,97073.76500999999,581280.03,50396.23,468669.03,519065.25,50301.33,8.94,8400.32211,86683.89674999999,1010.58,756.63,109500.0,109500.0,3633437.0
2021,Jawa Barat,Kota Bandung,581280.03,16.7,97073.76500999999,581280.03,50396.23,468669.03,519065.25,50301.33,8.94,8400.32211,86683.89674999999,1010.58,756.63,467003.29,467003.29,3633437.0
2021,Jawa Barat,Kota Cirebon,74631.55,0.0,0.0,451549.6,8549.44,65700.0,74249.44,8532.95,1.89,0.0,0.0,365.0,273.75,65700.0,65517.5,2365048.0
2021,Jawa Barat,Kota Cirebon,74631.55,0.0,0.0,451549.6,8549.44,65700.0,74249.44,8532.95,1.89,0.0,0.0,365.0,273.75,53563.75,53563.75,2365048.0
2021,Jawa Barat,Kota Cirebon,74631.55,0.0,0.0,74631.55,6926.59,53563.75,60490.34,23.69,0.03,0.0,0.0,365.0,273.75,65700.0,65517.5,2365048.0
2021,Jawa Barat,Kota Cirebon,74631.55,0.0,0.0,74631.55,6926.59,53563.75,60490.34,23.69,0.03,0.0,0.0,365.0,273.75,53563.75,53563.75,2365048.0
2021,Jawa Barat,Kota Cirebon,74631.55,19.01,14187.457655000002,451549.6,8549.44,65700.0,74249.44,8532.95,1.89,1622.1137950000002,14114.818544000002,365.0,273.75,65700.0,65517.5,2365048.0
2021,Jawa Barat,Kota Cirebon,74631.55,19.01,14187.457655000002,451549.6,8549.44,65700.0,74249.44,8532.95,1.89,1622.1137950000002,14114.818544000002,365.0,273.75,53563.75,53563.75,2365048.0
2021,Jawa Barat,Kota Cirebon,74631.55,19.01,14187.457655000002,74631.55,6926.59,53563.75,60490.34,23.69,0.03,4.503469000000001,11499.213634,365.0,273.75,65700.0,65517.5,2365048.0
2021,Jawa Barat,Kota Cirebon,74631.55,19.01,14187.457655000002,74631.55,6926.59,53563.75,60490.34,23.69,0.03,4.503469000000001,11499.213634,365.0,273.75,53563.75,53563.75,2365048.0
2021,Jawa Barat,Kota Bekasi,867236.75,15.6,135288.933,867236.75,3740.4,438190.53,441930.93,97.19,0.03,15.16164,68941.22508,127.75,99.28,438000.0,427050.0,3022787.0
2021,Jawa Barat,Kota Depok,479660.75,21.36,102455.53619999999,479660.75,75957.22,387195.16,463152.38,67332.27,19.12,14382.172872,98929.34836799999,,,362810.0,359160.0,1893321.0
2021,Jawa Barat,Kota Cimahi,100289.42,15.6,15645.149519999999,100289.42,17177.75,77092.38,94270.14,16875.17,16.83,2632.52652,14706.14184,1395.03,1395.03,76727.38,76727.38,560746.0
2021,Jawa Tengah,Kab. Cilacap,344409.04,16.42,56551.964368,344409.04,46495.24,224049.15,270544.39,759.04,42.55,124.63436800000001,44423.388838000006,14965.0,1137.51,20801.35,15018.58,1980912.0
2021,Jawa Tengah,Kab. Banyumas,195357.75,30.0,58607.325,195357.75,128388.43,63106.24,191494.67,23549.42,14.46,7064.825999999999,57448.401000000005,120389.78,4691.0,58400.0,47150.7,1819710.0
2021,Jawa Tengah,Kab. Purbalingga,184585.06,18.35,33871.358510000005,184585.06,1920.78,39785.0,41705.78,0.0,0.0,0.0,7653.010630000001,,,39785.0,36264.21,1021920.0
2021,Jawa Tengah,Kab. Purworejo,105420.18,9.0,9487.8162,105420.18,26857.05,20493.57,47350.63,24447.38,26.55,2200.2642,4261.556699999999,4403.02,4083.91,16946.95,16540.58,799411.0
